CellLabel	Distance[µm]	DAPI	MTCOI	SDHA
Foci3	113.843	65	396.4	461.6
Foci3	114.165	64	421.6	534.4
Foci3	114.488	64.2	491.4	571.6
Foci3	114.81	65.2	605.2	683.2
Foci3	115.133	65.2	640.6	666.2
Foci3	115.455	65	635	577
Foci3	115.778	61.6	611.6	555.8
Foci3	116.1	60.6	471	463.4
Foci3	116.423	56.8	422.2	426
Foci3	116.745	58.6	394	409.8
Foci3	117.068	58.8	408.2	374.8
Foci3	117.39	55.8	414.2	300
Foci3	117.713	55.4	314.6	210.4
Foci3	118.035	58.2	194.4	184.4
Foci3	118.358	57.4	175.2	184.2
Foci3	118.68	51.4	174	223.4
Foci3	119.003	59.2	179.8	249.4
Foci3	119.325	55.2	210.4	300.8
Foci3	119.648	56	250.8	374.2
Foci3	119.97	55.8	323.6	395.6
Foci3	120.293	55.4	376.2	391
Foci3	120.615	56	380.4	352
Foci3	120.938	54.8	355.4	286.4
Foci3	121.26	53.8	281.6	230.2
Foci3	121.583	52.4	195.6	214.2
Foci3	121.905	52.6	170.6	210.6
Foci3	122.228	54.2	172.4	212.6
Foci3	122.55	54.8	190.8	206
Foci3	122.873	53.4	194.6	197.8
Foci3	123.195	52.2	189.2	188.6
Foci3	123.518	52.6	181.6	189
Foci3	123.84	58.8	179.4	203
Foci3	124.163	54.2	191	226.2
Foci3	124.485	52.6	206.4	230.8
Foci3	124.808	54	217.2	235.8
Foci3	125.13	54.6	204	225
Foci3	125.453	52.6	170.2	184.4
Foci3	125.775	52.2	162	177.8
Foci3	126.098	54.4	158	186
Foci3	126.42	57	151.8	180.2
Foci3	126.743	51.6	163.2	187.2
Foci3	127.065	51.8	160.2	178.4
Foci3	127.388	52.8	164.2	182.2
Foci3	127.71	52.6	180.4	175.2
Foci3	128.033	53.2	181.4	186.4
Foci3	128.355	51	162.4	174.6
Foci3	128.678	50.8	167.8	161.2
Foci3	129	53.6	155	165
Foci3	129.322	51.6	142.4	163.2
Foci3	129.645	54.4	122.2	138.8
Foci3	129.968	53.4	118.6	129.8
Foci3	130.29	50.6	109.4	109.2
Foci3	130.613	54	104.8	106.8
Foci3	130.935	51.8	95.8	100.8
Foci3	131.258	50.4	102.2	101.6
Foci3	131.58	51.8	98.2	105
Foci3	131.903	49	96.6	108.8
Foci3	132.225	51.2	99.6	121.2
Foci3	132.548	52.8	93	126.8
Foci3	132.87	51.4	116.4	145.6
Foci3	133.193	53.4	128	166.2
Foci3	133.515	50.4	160.6	235.4
Foci3	133.838	51.8	200.2	293.8
Foci3	134.16	52.2	246.4	323
Foci3	134.483	49.4	282.8	336.2
Foci3	134.805	53.4	317.2	274
Foci3	135.128	53.4	317.2	274
Foci3	135.45	51.6	266	247.2
Foci3	135.773	54.4	177	230.6
Foci3	136.095	49.2	172	221.6
Foci3	136.418	49.2	162.2	241.4
Foci3	136.74	51.8	173.8	256.8
Foci3	137.063	49.8	170.4	246.2
Foci3	137.385	54.2	177.4	266
Foci3	137.708	51.4	207.2	303.2
Foci3	138.03	55	234.2	345.6
Foci3	138.353	51	259.8	314.8
Foci3	138.675	52.6	264.8	282
Foci3	138.998	51.6	230.4	242.4
Foci3	139.32	54	209.4	209.8
Foci3	139.643	53.4	182.2	242.2
Foci3	139.965	55.4	189	273.4
Foci3	140.288	50.2	232.2	325.4
Foci3	140.61	51.6	287	370
Foci3	140.933	51.4	322.4	358.2
Foci3	141.255	53.6	327.4	355.6
Foci3	141.578	49.6	334.8	502
Foci3	141.9	51.8	441.8	561.2
Foci3	142.223	53.2	519.4	532.8
Foci3	142.545	54.2	488	483.4
Foci3	142.868	53.2	402.8	434
Foci3	143.19	53.2	342.4	396.6
Foci3	143.513	50.8	249.4	349
Foci3	143.835	53.8	256.8	395.6
Foci3	144.158	52.8	255	416
Foci3	144.48	55	296.2	511.8
Foci3	144.803	56	310.2	407.8
Foci3	145.125	54.2	309.6	371.4
Foci3	145.448	51.4	287.6	324.6
Foci3	145.77	52.4	260.4	263
Foci3	146.093	52.8	202.4	244.4
Foci3	146.415	50.4	186	232.4
Foci3	146.738	55.6	200.4	256.6
Foci3	147.06	52.8	205.4	249.8
Foci3	147.383	53.6	198	244.8
Foci3	147.705	54.4	194	246
Foci3	148.028	54.8	205.8	240.8
Foci3	148.35	54.8	205.8	237.8
Foci3	148.673	54.8	193	212
Foci3	148.995	54.4	179	204.2
Foci3	149.318	51.6	163.2	209.8
Foci3	149.64	54.6	153.4	220.8
Foci3	149.963	55	160.2	237.2
Foci3	150.285	56.2	166.2	270.8
Foci3	150.608	53.2	186.8	339.8
Foci3	150.93	54.6	233	399.8
Foci3	151.253	55.4	297	458.4
Foci3	151.575	55.2	500	585
Foci3	151.898	55.2	500	585
Foci3	152.22	56.4	555	577
Foci3	152.543	59.2	566.8	538
Foci3	152.865	52.4	475.6	454.6
Foci3	153.188	54.6	350	374.4
Foci3	153.51	52.6	259.8	306.6
Foci3	153.833	51.2	218.4	273.2
Foci3	154.155	54.6	199.8	283
Foci3	154.478	53.4	171	279.8
Foci3	154.8	51.8	172	255.6
Foci3	155.123	54.4	182.4	263
Foci3	155.445	51.6	193.4	276.4
Foci3	155.768	53.4	188.2	319
Foci3	156.09	55.8	224.4	407
Foci3	156.413	52.6	276.2	481.6
Foci3	156.735	52.6	276.2	481.6
Foci3	157.058	54.6	311	418.4
Foci3	157.38	52	315.4	396.4
Foci3	157.703	54.2	258.4	325.6
Foci3	158.025	53.6	221.8	299.6
Foci3	158.348	54.6	224	332.2
Foci3	158.67	56.4	256.6	374.8
Foci3	158.993	53.2	378.2	490.8
Foci3	159.315	54.6	413.2	481.2
Foci3	159.638	54.8	397.4	500.4
Foci3	159.96	54.6	426.6	518
Foci3	160.283	55.4	428.8	521
Foci3	160.605	55.2	445.2	549.6
Foci3	160.928	54.2	366.2	424
Foci3	161.25	54.2	366.2	424
Foci3	161.573	54.6	348.4	429.4
Foci3	161.895	53.2	343.8	431.6
Foci3	162.218	55.4	287.2	354.4
Foci3	162.54	56.2	270.6	340.6
Foci3	162.863	54.8	257	294.6
Foci3	163.185	56	239.6	265
Foci3	163.508	53	219.8	230
Foci3	163.83	54.8	220.6	225.6
Foci3	164.153	55.8	198.6	242.4
Foci3	164.475	55.6	196.4	244
Foci3	164.798	57.2	220	286.2
Foci3	165.12	55.6	327.6	378.4
Foci3	165.443	55.8	363.4	392.6
Foci3	165.765	57.2	427.6	416
Foci3	166.088	57.4	425.8	423.2
Foci3	166.41	57.8	463.2	482.4
Foci3	166.733	53.2	491.2	514.4
Foci3	167.055	54.8	607.6	649.6
Foci3	167.378	61.8	687	736.8
Foci3	167.7	59	718.6	753.8
Foci3	168.023	55.4	762.2	767.8
Foci3	168.345	59.4	780.4	700.6
Foci3	168.668	57	654.6	647
Foci3	168.99	60	617.2	603.6
Foci3	169.313	57.2	599.4	598.2
Foci3	169.635	58.2	621	626.6
Foci3	169.958	57.6	619.6	626.8
Foci3	170.28	57.2	629.4	657.4
Foci3	170.603	58.8	669.8	663
Foci3	170.925	59.6	656.4	671.8
Foci3	171.248	60.6	699.8	668.2
Foci3	171.57	59.4	697.4	651
Foci3	171.893	58.6	741.4	658
Foci3	172.215	62	653.8	612
Foci3	172.538	61.2	652.4	616.2
Foci3	172.86	56.4	589.6	586.6
Foci3	173.183	61	532.6	533.4
Foci3	173.505	58.2	553.4	505.4
Foci3	173.828	59.4	638.2	524.2
Foci3	174.15	61	600.8	503.6
Foci3	174.473	60.2	721.4	575.4
Foci3	174.795	58	659.2	554.2
Foci3	175.118	61	601	574.6
Foci3	175.44	58.6	577.8	618
Foci3	175.763	58.8	474.8	547.6
Foci3	176.085	58.2	356.2	427.2
Foci3	176.408	57.2	309.2	394.4
Foci3	176.73	58.8	252	323.8
Foci3	177.053	54.8	248.4	334
Foci3	177.375	58.8	263.6	326
Foci3	177.698	59.6	284.2	364
Foci3	178.02	60	291.8	339.2
Foci3	178.343	59.8	313.8	369
Foci3	178.665	58.4	339.2	398
Foci3	178.988	58.2	376.8	440.2
Foci3	179.31	58.6	470	486.8
Foci3	179.633	59.4	576.8	534.2
Foci3	179.955	58.8	652	611.2
Foci3	180.278	58.8	652	611.2
Foci3	180.6	59	716.4	637.4
Foci3	180.923	62.8	760.2	660.8
Foci3	181.245	60.6	841.2	696.4
Foci3	181.568	60.4	868.2	697
Foci3	181.89	56.8	911.8	738.4
Foci3	182.213	56	853	685.6
Foci3	182.535	58	893.6	710.6
Foci3	182.858	59	817.8	658
Foci3	183.18	59.6	742.2	628.8
Foci3	183.503	59.6	662.4	591.4
Foci3	183.825	58.8	580.4	537.8
Foci3	184.148	59	523.6	487.6
Foci3	184.47	61.2	474	441.6
Foci3	184.793	61.2	486.8	438
Foci3	185.115	59.2	462	415.4
Foci3	185.438	59.2	474.8	409.8
Foci3	185.76	59.4	467.6	421.8
Foci3	186.083	60.2	463.8	439.8
Foci3	186.405	59.4	483.2	486.2
Foci3	186.728	59.6	486.8	499.2
Foci3	187.05	59.6	486.8	499.2
Foci3	187.373	56.4	447.4	498
Foci3	187.695	60.2	470.4	544.8
Foci3	188.018	57.8	469	550.8
Foci3	188.34	58	544.8	598
Foci3	188.663	61	637.4	625.2
Foci3	188.985	62.8	737.4	695.8
Foci3	189.308	59.6	717.6	694.6
Foci3	189.63	60.8	810.2	756.8
Foci3	189.953	61.6	793.6	818.4
Foci3	190.275	60.8	785	826
Foci3	190.598	60.2	672	775.2
Foci3	190.92	60	643.2	756
Foci3	191.243	59	563.8	671.4
Foci3	191.565	57	553.6	628.4
Foci3	191.888	59.4	509.6	597.8
Foci3	192.21	59.4	503.2	579.8
Foci3	192.533	59.4	454	537.4
Foci3	192.855	60.4	457.8	528.2
Foci3	193.178	63.2	456.6	511.6
Foci3	193.5	60.2	477.2	505.6
Foci3	193.823	60	544	519.8
Foci3	194.145	63.2	555	518.8
Foci3	194.468	64.4	698	593.2
Foci3	194.79	63.6	704	599.4
Foci3	195.113	61.8	700.8	625.4
Foci3	195.435	61.6	859	757.6
Foci3	195.758	60	852.2	755.4
Foci3	196.08	60	950	870
Foci3	196.403	60.6	895.2	834
Foci3	196.725	58.8	961.8	947.6
Foci3	197.048	59.6	881.6	966.2
Foci3	197.37	57.6	801.8	893.8
Foci3	197.693	58.2	612.8	787
Foci3	198.015	58.4	525.4	703.2
Foci3	198.338	58.2	398.4	548.4
Foci3	198.66	56.6	343.2	467.6
Foci3	198.983	58.2	312.6	436.4
Foci3	199.305	59.6	292.6	391.4
Foci3	199.628	59.2	300.4	343
Foci3	199.95	56.8	325.4	338
Foci3	200.273	58.4	370	350
Foci3	200.595	62.2	385.8	364.4
Foci3	200.918	63.6	373.4	396.8
Foci3	201.24	59.6	401.6	432.4
Foci3	201.563	62.6	413	418.2
Foci3	201.885	63.6	458	459.8
Foci3	202.208	61.8	459.2	466.4
Foci3	202.53	66	492.4	493
Foci3	202.853	66.2	504.8	507.2
Foci3	203.175	65.8	461.4	485.6
Foci3	203.498	67.2	435.2	461.2
Foci3	203.82	72	473	470.8
Foci3	204.143	76.4	464.6	442.8
Foci3	204.465	121.8	571.8	463.4
Foci3	204.788	263	631.6	490.8
Foci3	205.11	763	638.6	543.6
Foci3	205.433	881.6	665.4	582.6
Foci3	205.755	1290.6	559.8	537.6
Foci3	206.078	1559.2	458	472.4
Foci3	206.4	1773.2	395.2	384.2
Foci3	206.723	1773.2	395.2	384.2
Foci3	207.045	1948.2	337.4	338.2
Foci3	207.368	2129.2	293.4	281.8
Foci3	207.69	2303.4	266.4	249.2
Foci3	208.013	2511.6	258.2	213
Foci3	208.335	2511.6	258.2	213
Foci3	208.658	2662.6	242.8	198.4
Foci3	208.98	2722.4	228.4	177.6
Foci3	209.303	2706.6	241	190.4
Foci3	209.625	2651.2	213.2	169
Foci3	209.948	2573.8	210	161.8
Foci3	210.27	2602.2	230.2	183
Foci3	210.593	2635	269.4	219.2
Foci3	210.915	2416.4	304.8	242.6
Foci3	211.238	2233.6	370.4	298.6
Foci3	211.56	1924.4	435	382.8
Foci3	211.883	1381.6	476.6	430.2
Foci3	212.205	1019.8	497.6	486
Foci3	212.528	739.8	504.2	510.2
Foci3	212.85	529.8	477.2	512.4
Foci3	213.173	398.6	459	496.6
Foci3	213.495	319.6	459.4	454.6
Foci3	213.818	260.8	477.2	422
Foci3	214.14	223.4	484	404
Foci3	214.463	188.8	489.2	376.6
Foci3	214.785	168.8	443.8	364.4
Foci3	215.108	148.2	418.8	344
Foci3	215.43	126.6	428.2	343.8
Foci3	215.753	113.2	401.6	324.6
Foci3	216.075	104.6	406	323.2
Foci3	216.398	98.2	418.6	326.4
Foci3	216.72	89	476.2	347.4
Foci3	217.043	86.4	591	386
Foci3	217.365	80.8	626.8	421.6
Foci3	217.688	79.4	545.2	437.4
Foci3	218.01	74.6	530.6	442.8
Foci3	218.333	73.6	517.6	420.8
Foci3	218.655	65.8	493.4	398.4
Foci3	218.978	67.2	395.4	368.8
Foci3	219.3	63.8	367	396.4
Foci3	219.623	65.4	369.8	437.2
Foci3	219.945	64.6	383.2	460.8
Foci3	220.268	64	399.8	525.4
Foci3	220.59	64.8	436.4	642.8
Foci3	220.913	63	501.6	723
Foci3	221.235	63	501.6	723
Foci3	221.558	64.2	612.8	951.4
Foci3	221.88	64.2	634.6	985.8
Foci3	222.203	61.2	602.6	901.8
Foci3	222.525	63.4	638.8	951.2
Foci4	0	57	213	319.6
Foci4	0.323	59.8	210.4	304.6
Foci4	0.645	64	202.4	269.2
Foci4	0.968	60.4	208.8	242.6
Foci4	1.29	61.6	201.8	223.4
Foci4	1.613	61.6	201.8	223.4
Foci4	1.935	60.8	228.2	206.8
Foci4	2.258	62.4	217.8	209.4
Foci4	2.58	62	187.4	192.2
Foci4	2.903	62.6	170.6	189.6
Foci4	3.225	63.8	164.2	158.8
Foci4	3.548	62.4	169.4	147.8
Foci4	3.87	60.4	201.6	147.6
Foci4	4.193	64	204.8	143.2
Foci4	4.515	62.6	209.8	156.4
Foci4	4.838	62.4	196.4	164.2
Foci4	5.16	60.6	184.2	154
Foci4	5.483	63.8	165.4	150.8
Foci4	5.805	64.8	167.2	140.8
Foci4	6.128	64.8	167.2	140.8
Foci4	6.45	60.6	181.8	145.8
Foci4	6.773	62	196.8	152.8
Foci4	7.095	62.2	203.6	163.6
Foci4	7.418	58.2	209.2	165.4
Foci4	7.74	63.4	213.6	172.4
Foci4	8.063	62	218.8	184.4
Foci4	8.385	62	225	182.6
Foci4	8.708	63	235.2	192.4
Foci4	9.03	62.2	247.8	200.2
Foci4	9.353	63	242.8	199.4
Foci4	9.675	58.6	245.4	202.6
Foci4	9.998	60	240.8	209.4
Foci4	10.32	60.4	263.4	236.2
Foci4	10.643	62	289.6	248.6
Foci4	10.965	62	289.6	248.6
Foci4	11.288	61	293.8	266.8
Foci4	11.61	61.6	305.4	257.8
Foci4	11.933	63.2	294.2	261.6
Foci4	12.255	58.8	293.4	260
Foci4	12.578	60	286.2	270
Foci4	12.9	63.4	319.6	266
Foci4	13.223	58.4	303	259.6
Foci4	13.545	62	290.2	269.4
Foci4	13.868	60.2	303.8	255
Foci4	14.19	58.6	319.6	261
Foci4	14.513	58.6	319.6	261
Foci4	14.835	57.6	361	297.4
Foci4	15.158	59	410.4	349
Foci4	15.48	58.8	343	359.2
Foci4	15.803	57.2	236.2	369.2
Foci4	16.125	57.2	236.2	369.2
Foci4	16.448	60.6	199.6	281
Foci4	16.77	58.8	210.4	235.2
Foci4	17.093	62	190.6	221.4
Foci4	17.415	60	165.4	213.2
Foci4	17.738	58.2	153.4	190.6
Foci4	18.06	60.6	169.6	218.2
Foci4	18.383	59.8	158.4	196.4
Foci4	18.705	60.6	187.4	233.8
Foci4	19.028	58.2	194	220.6
Foci4	19.35	59.6	284	290.2
Foci4	19.673	60	287	306.8
Foci4	19.995	59.4	277.6	405.6
Foci4	20.318	57.4	239	424.6
Foci4	20.64	62.6	233	503.2
Foci4	20.963	63	247.6	672.2
Foci4	21.285	60.6	268.4	720.8
Foci4	21.608	62	235.4	893.8
Foci4	21.93	58.8	223.6	749.4
Foci4	22.253	58.8	223.6	749.4
Foci4	22.575	60.8	300	752.2
Foci4	22.898	58.4	322	589.8
Foci4	23.22	61	457	698.4
Foci4	23.543	58.6	462.6	633.4
Foci4	23.865	63	613.4	817.6
Foci4	24.188	62	597.2	871
Foci4	24.51	62.2	657.2	1120.2
Foci4	24.833	62.2	657.2	1120.2
Foci4	25.155	61.4	687.2	1225.8
Foci4	25.478	64.2	625.6	1179.8
Foci4	25.8	58.6	491	1404
Foci4	26.123	58	387.4	1358.2
Foci4	26.445	57	375.6	1469
Foci4	26.768	56.4	359.4	1329.6
Foci4	27.09	56.4	368.2	1294.2
Foci4	27.413	56.4	368.2	1294.2
Foci4	27.735	54.6	321.4	1105.2
Foci4	28.058	55	286	953.8
Foci4	28.38	54.6	313.4	819.2
Foci4	28.703	55	395.2	800
Foci4	29.025	58.6	345	686
Foci4	29.348	57	366	738.6
Foci4	29.67	57.6	307	603.4
Foci4	29.993	54.6	265.6	559.4
Foci4	30.315	55.2	213.6	463.8
Foci4	30.638	57.4	203	522.4
Foci4	30.96	55.4	227	671
Foci4	31.283	55.4	201.4	641.4
Foci4	31.605	55.8	209.4	742
Foci4	31.928	55.6	211.4	673.4
Foci4	32.25	56.4	241.2	712.2
Foci4	32.572	56	250.8	799.2
Foci4	32.895	55.6	258.8	729.4
Foci4	33.218	59.4	256.2	745.4
Foci4	33.54	58.2	230.6	781.6
Foci4	33.863	57.4	271.4	795
Foci4	34.185	58.4	305.8	827.8
Foci4	34.508	60	303.2	913
Foci4	34.83	63	315.2	1095.6
Foci4	35.153	60.8	354	1209.4
Foci4	35.475	59	386.4	1205.6
Foci4	35.798	59.4	307.4	1220.2
Foci4	36.12	63.8	336.2	1217.4
Foci4	36.443	64	421.4	1172
Foci4	36.765	71.4	570.8	1214.8
Foci4	37.088	120.4	772.4	1356.6
Foci4	37.41	246.2	788.8	1425
Foci4	37.733	503.2	686.2	1478.6
Foci4	38.055	1223	424.2	1225
Foci4	38.378	1617	329.2	1057.8
Foci4	38.7	1854.6	271.8	818.4
Foci4	39.023	2099.2	229	711.4
Foci4	39.345	2311.2	199.2	461.6
Foci4	39.668	2408	190	412.4
Foci4	39.99	2424.8	165.6	333.8
Foci4	40.313	2390	163	350.6
Foci4	40.635	2432.4	156.6	343.6
Foci4	40.958	2463	159.8	339.6
Foci4	41.28	2513.6	173	376.2
Foci4	41.603	2588.2	168	384.4
Foci4	41.925	2567	147.4	356.8
Foci4	42.248	2553	144.4	358.4
Foci4	42.57	2454.6	131.4	307.6
Foci4	42.893	2313.6	131.4	295
Foci4	43.215	2261.2	137.2	302.8
Foci4	43.538	2093	146.6	342.8
Foci4	43.86	2093	146.6	342.8
Foci4	44.183	1873.2	174.8	396.4
Foci4	44.505	1726.2	175	371.6
Foci4	44.828	1473.6	181	350.8
Foci4	45.15	1246.4	207.8	349.6
Foci4	45.473	948.4	218.8	381.6
Foci4	45.795	948.4	218.8	381.6
Foci4	46.118	553	278.6	396
Foci4	46.44	458	375.6	504.2
Foci4	46.763	511.2	457	556
Foci4	47.085	758.8	498.6	645.6
Foci4	47.408	1103.4	438	712.4
Foci4	47.73	1584.2	295.4	658.2
Foci4	48.053	2037.8	197.8	481.8
Foci4	48.375	2330.8	172	332.2
Foci4	48.698	2514	165.6	289
Foci4	49.02	2666	151	266.4
Foci4	49.343	2826.4	160.8	248.2
Foci4	49.665	2936.6	168.2	264.2
Foci4	49.988	3027.6	201.2	318
Foci4	50.31	3133.2	199.2	380.6
Foci4	50.633	3243	183	483
Foci4	50.955	3243	183	483
Foci4	51.278	3305.4	182.4	629.8
Foci4	51.6	3316.4	198.2	742.2
Foci4	51.923	3330	201.4	824.6
Foci4	52.245	3317.2	225.4	812.6
Foci4	52.568	3284	235.6	852
Foci4	52.89	3144.2	289.8	912.2
Foci4	53.213	3144.2	289.8	912.2
Foci4	53.535	2890.4	405.2	858.8
Foci4	53.858	2631.6	445	773
Foci4	54.18	1700.4	565.4	836.6
Foci4	54.503	1149.6	571.8	885.6
Foci4	54.825	591.4	634	1095
Foci4	55.148	591.4	634	1095
Foci4	55.47	359.4	772	1325.2
Foci4	55.793	272	634.6	1630
Foci4	56.115	219	525.6	1559.6
Foci4	56.438	174.8	529.8	1410.2
Foci4	56.76	144	555.2	1312.2
Foci4	57.083	135.8	564.4	1315.2
Foci4	57.405	112.4	549.4	1233
Foci4	57.728	100.4	582.4	1123.4
Foci4	58.05	94.2	586.2	999
Foci4	58.373	87.8	601	857
Foci4	58.695	84.8	405.2	767
Foci4	59.018	73.8	284.4	563.4
Foci4	59.34	74.6	224.8	384.8
Foci4	59.663	74.6	224.8	384.8
Foci4	59.985	72	206.4	308.2
Foci4	60.308	70.4	214.6	245.6
Foci4	60.63	67.6	230.6	216.6
Foci4	60.953	62.4	278	232
Foci4	61.275	63.8	268	233.8
Foci4	61.598	63.2	219.8	226
Foci4	61.92	64.6	225	204.8
Foci4	62.243	61	217.6	197
Foci4	62.565	61.2	203.4	196.4
Foci4	62.888	59.4	200	182
Foci4	63.21	59.6	268	208.6
Foci4	63.533	63	340.2	261.8
Foci4	63.855	60.2	416.4	349.4
Foci4	64.177	57.8	634.4	451
Foci4	64.5	57.6	822.2	614.6
Foci4	64.823	61.4	872.6	799.4
Foci4	65.145	59.2	817.4	895.4
Foci4	65.468	57.8	629.8	893
Foci4	65.79	58.4	369.6	809
Foci4	66.113	57.6	262.2	542.2
Foci4	66.435	57.4	236.6	398.2
Foci4	66.758	58.4	267	312.2
Foci4	67.08	59.8	340.4	292.4
Foci4	67.403	58.2	386	341
Foci4	67.725	57.6	407.8	404.4
Foci4	68.048	58.8	416.6	454
Foci4	68.37	57.4	381.6	439.6
Foci4	68.693	58.4	334.2	445.4
Foci4	69.015	58.8	262.2	371.8
Foci4	69.338	58.8	262.2	371.8
Foci4	69.66	57.8	223	269
Foci4	69.983	56.8	203	221.8
Foci4	70.305	59.2	187.4	188
Foci4	70.628	59.8	175.6	175.6
Foci4	70.95	57.2	172.2	173.8
Foci4	71.273	56.2	174.8	171.6
Foci4	71.595	56	193.4	182
Foci4	71.918	56.4	255.2	206.4
Foci4	72.24	55.8	266.2	230.6
Foci4	72.563	56.6	244.2	258
Foci4	72.885	55	240.8	249.2
Foci4	73.208	58	270.6	247.8
Foci4	73.53	59.4	309	267.2
Foci4	73.853	57.6	275.6	280.2
Foci4	74.175	57.4	233	273.8
Foci4	74.498	57.4	233	273.8
Foci4	74.82	58	205	251.8
Foci4	75.143	59	202.8	241.6
Foci4	75.465	57.2	198.4	216.8
Foci4	75.788	54	149	225.6
Foci4	76.11	55.6	138.8	182.2
Foci4	76.433	56.6	141.6	164.8
Foci4	76.755	56.4	150.8	146.8
Foci4	77.078	54.4	177.2	148.2
Foci4	77.4	55.4	205.4	159.6
Foci4	77.723	55	195.2	189.2
Foci4	78.045	56.2	169.4	169.4
Foci4	78.368	54.2	172.4	180.6
Foci4	78.69	54.6	166.8	166.2
Foci4	79.013	56.2	165.4	168
Foci4	79.335	55.4	150.6	164.8
Foci4	79.658	55.8	155.6	159.2
Foci4	79.98	53.6	139	142.8
Foci4	80.303	56.6	139.8	154.4
Foci4	80.625	54.8	135.2	131.6
Foci4	80.948	53.8	147.6	122.4
Foci4	81.27	53.8	147.6	122.4
Foci4	81.593	54.6	168.6	117.6
Foci4	81.915	53.2	197.2	121.6
Foci4	82.238	57	191.2	138.6
Foci4	82.56	55.4	151.4	128.8
Foci4	82.883	56.2	161.2	129
Foci4	83.205	56.2	175.4	120.8
Foci4	83.528	56.2	167	123.2
Foci4	83.85	52	148.8	135.2
Foci4	84.173	52	148.8	135.2
Foci4	84.495	55	167.4	127.2
Foci4	84.818	54.6	182.6	130
Foci4	85.14	55	201.2	146.8
Foci4	85.463	52.6	194.2	152.8
Foci4	85.785	56.4	223.2	164.8
Foci4	86.108	51.8	235.8	175.4
Foci4	86.43	55	213.8	168
Foci4	86.753	56.8	200.2	168.6
Foci4	87.075	53.6	198.6	154.8
Foci4	87.398	54.2	178.8	162.6
Foci4	87.72	55.8	182.8	175.8
Foci4	88.043	56.6	211.4	183.8
Foci4	88.365	56.8	227.2	199.4
Foci4	88.688	55.4	221.8	211.4
Foci4	89.01	55	165	188.6
Foci4	89.333	57.4	148	175.6
Foci4	89.655	56.2	136.8	146.6
Foci4	89.978	54.4	135.6	144.8
Foci4	90.3	57	125.4	127.2
Foci4	90.623	55.2	126.2	130.8
Foci4	90.945	57	140.4	131.2
Foci4	91.268	54.2	172.2	142.6
Foci4	91.59	56.6	159	175.2
Foci4	91.913	56.6	159	175.2
Foci4	92.235	53.8	153.8	167
Foci4	92.558	56.6	189	176.2
Foci4	92.88	54	276.4	213.8
Foci4	93.203	53	256.4	263.2
Foci4	93.525	54.8	195.4	275
Foci4	93.848	54.6	207.8	242.6
Foci4	94.17	54.4	328.4	259.4
Foci4	94.493	53.4	399.6	336.2
Foci4	94.815	52.8	409.6	376.4
Foci4	95.138	53.4	346	404.2
Foci4	95.46	54.4	267.2	368.4
Foci4	95.783	56.8	185.8	243.2
Foci4	96.105	54.2	167.4	235
Foci4	96.428	53.6	146.6	194.6
Foci4	96.75	53.2	133	190.6
Foci4	97.073	55.2	134	186.4
Foci4	97.395	55	126.4	198.6
Foci4	97.718	55.2	130.6	195
Foci4	98.04	53.2	126.2	202.2
Foci4	98.363	52.6	141.4	214.8
Foci4	98.685	53.2	161.4	235.4
Foci4	99.008	54.8	193.6	291.6
Foci4	99.33	55.4	213.4	309.8
Foci4	99.653	52.6	222	294
Foci4	99.975	55.6	223.6	297.8
Foci4	100.298	54.2	254.6	324
Foci4	100.62	54.4	283	357.6
Foci4	100.943	52	321	394
Foci4	101.265	53.8	412.2	440.8
Foci4	101.588	50.6	450.6	452
Foci4	101.91	53.8	402.4	399.4
Foci4	102.233	54.4	308.6	348.2
Foci4	102.555	54.2	310.2	328.2
Foci4	102.878	54	296.4	355
Foci4	103.2	57.8	293.8	321.8
Foci4	103.523	55.4	265.4	328.8
Foci4	103.845	51.6	188.4	331.8
Foci4	104.168	53.6	176	268.2
Foci4	104.49	54.4	191.8	248.2
Foci4	104.813	52	253	263.4
Foci4	105.135	52.8	343.4	322.6
Foci4	105.458	53.2	383.4	384.4
Foci4	105.78	50.4	244.2	451.8
Foci4	106.103	48.2	142.8	387.6
Foci4	106.425	49.2	107.2	222.6
Foci4	106.748	48.2	93.2	136.8
Foci4	107.07	48.4	86.6	105.6
Foci4	107.393	49.2	84.2	92.6
Foci4	107.715	52.2	86	92
Foci4	108.038	53.6	87.2	98.8
Foci4	108.36	53.8	83	103.2
Foci4	108.683	51	86.8	113.6
Foci4	109.005	49.2	89	116.8
Foci4	109.328	52	93.4	118.6
Foci4	109.65	50	95	135
Foci4	109.973	50	94.8	155.8
Foci4	110.295	53.2	88.6	156.6
Foci4	110.618	51.4	89.6	156.4
Foci4	110.94	53.6	91	163
Foci4	111.263	53.8	91.6	128.2
Foci4	111.585	55	90.4	120
Foci4	111.908	53.4	84.4	93.2
Foci4	112.23	54.4	87	82.6
Foci4	112.553	52.6	78	74.4
Foci4	112.875	54.6	77.4	74
Foci4	113.198	52	78.8	76.8
Foci4	113.52	52.4	79.4	79.4
Foci4	113.843	50.4	77.8	82.8
Foci4	114.165	52.6	77.6	89.2
Foci4	114.488	54.6	79.4	103.8
Foci4	114.81	52	80.2	122.6
Foci4	115.133	53.2	95.8	160.4
Foci4	115.455	55.4	120.8	208.2
Foci4	115.778	56.6	150.2	238.4
Foci4	116.1	54.4	152.4	241.4
Foci4	116.423	56.2	177.2	261.2
Foci4	116.745	57	209	277.4
