	Line scan				Control region		
Foci no	Distance	DAPI	MTCOI	SDHA	DAPI	MTCOI	SDHA
1	153.659	62.2	483.6	696.2	65.915	544.159	125.726
1	153.982	62.6	412.4	569.4	65.915	544.159	125.726
1	154.305	62.8	388.8	539.8	65.915	544.159	125.726
1	154.628	61.6	401	523.2	65.915	544.159	125.726
1	154.951	65.4	480	489.2	65.915	544.159	125.726
1	155.274	64.6	561.2	558.4	65.915	544.159	125.726
1	155.596	63.2	654	654	65.915	544.159	125.726
1	155.919	64	696.6	843.8	65.915	544.159	125.726
1	156.242	65.2	734.6	956.4	65.915	544.159	125.726
1	156.565	66.8	713	989.4	65.915	544.159	125.726
1	156.888	66.8	713	989.4	65.915	544.159	125.726
1	157.21	68	679.8	881	65.915	544.159	125.726
1	157.533	65	692.4	880.6	65.915	544.159	125.726
1	157.856	64.8	623.6	869.6	65.915	544.159	125.726
1	158.179	66.8	521.2	825.4	65.915	544.159	125.726
1	158.502	66.2	559.6	738.4	65.915	544.159	125.726
1	158.825	68.4	622.6	722.8	65.915	544.159	125.726
1	159.147	68.4	673.8	820.4	65.915	544.159	125.726
1	159.47	64.6	672.6	898	65.915	544.159	125.726
1	159.793	73	566.6	883.6	65.915	544.159	125.726
1	160.116	73.8	539.8	759.2	65.915	544.159	125.726
1	160.439	75.4	591.6	692.4	65.915	544.159	125.726
1	160.761	74.8	653.4	731.4	65.915	544.159	125.726
1	161.084	70.6	640.2	867.2	65.915	544.159	125.726
1	161.407	66.2	417.8	739.4	65.915	544.159	125.726
1	161.73	66	362.2	661.4	65.915	544.159	125.726
1	162.053	66	323	593	65.915	544.159	125.726
1	162.375	66.2	313.4	547.4	65.915	544.159	125.726
1	162.698	67.8	360.2	429	65.915	544.159	125.726
1	163.021	71.6	393.2	448	65.915	544.159	125.726
1	163.344	74	407.4	514.2	65.915	544.159	125.726
1	163.667	74.6	405	540	65.915	544.159	125.726
1	163.99	77.6	366.6	522.2	65.915	544.159	125.726
1	164.312	77	334.4	496.4	65.915	544.159	125.726
1	164.635	80.2	332.2	452.2	65.915	544.159	125.726
1	164.958	78.2	351.6	410	65.915	544.159	125.726
1	165.281	76	431.8	418	65.915	544.159	125.726
1	165.604	72.6	578.6	514.6	65.915	544.159	125.726
1	165.926	75.4	600.4	700.2	65.915	544.159	125.726
1	166.249	72	531.8	806.4	65.915	544.159	125.726
1	166.572	71.4	546.4	733	65.915	544.159	125.726
1	166.895	76.2	542.2	726.2	65.915	544.159	125.726
1	167.218	74.6	449.6	748.2	65.915	544.159	125.726
1	167.541	74.8	371.6	654.2	65.915	544.159	125.726
1	167.863	71.4	392.6	603.6	65.915	544.159	125.726
1	168.186	71.4	392.6	603.6	65.915	544.159	125.726
1	168.509	75.4	329	573.8	65.915	544.159	125.726
1	168.832	76.6	313.6	519.6	65.915	544.159	125.726
1	169.155	81.4	339.8	511.4	65.915	544.159	125.726
1	169.477	82.6	366.8	551.8	65.915	544.159	125.726
1	169.8	85.8	349	562.8	65.915	544.159	125.726
1	170.123	88.4	326.6	565.4	65.915	544.159	125.726
1	170.446	91.2	348.2	578	65.915	544.159	125.726
1	170.769	100.2	393	541.8	65.915	544.159	125.726
1	171.091	106.6	406.2	518	65.915	544.159	125.726
1	171.414	120.4	367	547.2	65.915	544.159	125.726
1	171.737	134.8	283.6	481.8	65.915	544.159	125.726
1	172.06	143.8	289.6	474	65.915	544.159	125.726
1	172.383	163	319	487.4	65.915	544.159	125.726
1	172.706	186.2	294.8	481.8	65.915	544.159	125.726
1	173.028	236.6	323	473.6	65.915	544.159	125.726
1	173.351	249.6	318.2	458.6	65.915	544.159	125.726
1	173.674	297.2	300.8	457.2	65.915	544.159	125.726
1	173.997	391.4	290.8	479.6	65.915	544.159	125.726
1	174.32	441	300.8	463.6	65.915	544.159	125.726
1	174.642	727	274.6	398.2	65.915	544.159	125.726
1	174.965	1104.4	288.8	385.6	65.915	544.159	125.726
1	175.288	1924.4	233.8	364.2	65.915	544.159	125.726
1	175.611	2060.6	266.4	368	65.915	544.159	125.726
1	175.934	2432.4	284.6	407	65.915	544.159	125.726
1	176.256	2735.6	241.4	435.4	65.915	544.159	125.726
1	176.579	2847	237	416.6	65.915	544.159	125.726
1	176.902	3297.6	224.4	421.2	65.915	544.159	125.726
1	177.225	3440.2	196.4	412	65.915	544.159	125.726
1	177.548	3510.8	209.6	451.6	65.915	544.159	125.726
1	177.871	3658.2	202	380.2	65.915	544.159	125.726
1	178.193	3709.4	224.2	325.4	65.915	544.159	125.726
1	178.516	3709.4	224.2	325.4	65.915	544.159	125.726
1	178.839	3642.8	206	313.4	65.915	544.159	125.726
1	179.162	3120.8	191.8	279.8	65.915	544.159	125.726
1	179.485	2986.4	186.4	279.6	65.915	544.159	125.726
1	179.807	2837.8	204.2	268	65.915	544.159	125.726
1	180.13	2673.6	194.6	269.4	65.915	544.159	125.726
1	180.453	2503.4	189.6	269	65.915	544.159	125.726
1	180.776	2796.6	198.2	257.2	65.915	544.159	125.726
1	181.099	2817.2	191.6	285.4	65.915	544.159	125.726
1	181.422	2766.6	190.6	259.4	65.915	544.159	125.726
1	181.744	2451.8	203.2	258.6	65.915	544.159	125.726
1	182.067	2409.6	231.2	286.2	65.915	544.159	125.726
1	182.39	1923.6	326.6	338.2	65.915	544.159	125.726
1	182.713	1396	376.2	383.2	65.915	544.159	125.726
1	183.036	978.4	405	460.4	65.915	544.159	125.726
1	183.358	276.6	351	451.2	65.915	544.159	125.726
1	183.681	192.6	336.6	428.4	65.915	544.159	125.726
1	184.004	124.2	430.4	469.2	65.915	544.159	125.726
1	184.327	103.4	453.4	517.6	65.915	544.159	125.726
1	184.65	96.6	499.4	540.8	65.915	544.159	125.726
1	184.972	87	557.8	561.2	65.915	544.159	125.726
1	185.295	83	579.8	529.8	65.915	544.159	125.726
1	185.618	83	658.8	578	65.915	544.159	125.726
1	185.941	71.8	452.8	531.8	65.915	544.159	125.726
1	186.264	79.4	400.8	470.2	65.915	544.159	125.726
1	186.587	73.8	433.8	481	65.915	544.159	125.726
1	186.909	74	523.6	539	65.915	544.159	125.726
1	187.232	74	523.6	539	65.915	544.159	125.726
1	187.555	72.6	586.8	561.6	65.915	544.159	125.726
1	187.878	73.8	617.6	603	65.915	544.159	125.726
1	188.201	67.4	678.2	697.8	65.915	544.159	125.726
1	188.523	69.2	638	716.6	65.915	544.159	125.726
1	188.846	69.2	638	716.6	65.915	544.159	125.726
1	189.169	67.6	747.2	714.6	65.915	544.159	125.726
1	189.492	67.8	768.8	710.8	65.915	544.159	125.726
1	189.815	66.2	541.8	617.4	65.915	544.159	125.726
1	190.137	65	390.8	492.2	65.915	544.159	125.726
1	190.46	65	390.8	492.2	65.915	544.159	125.726
1	190.783	65.8	414.8	448	65.915	544.159	125.726
1	191.106	62.4	470.4	473.8	65.915	544.159	125.726
1	191.429	64.6	491.2	534.6	65.915	544.159	125.726
1	191.752	66.8	474	544.6	65.915	544.159	125.726
1	192.074	63.6	427.2	483	65.915	544.159	125.726
1	192.397	67.2	411.2	390.6	65.915	544.159	125.726
1	192.72	66.4	398.4	373.8	65.915	544.159	125.726
1	193.043	70.8	429.8	396.8	65.915	544.159	125.726
1	193.366	68.2	431.4	391	65.915	544.159	125.726
1	193.688	65.8	463.8	387	65.915	544.159	125.726
1	194.011	69.2	459.2	394	65.915	544.159	125.726
1	194.334	64	473.8	370.6	65.915	544.159	125.726
1	194.657	64.4	509	363.6	65.915	544.159	125.726
1	194.98	66.6	517.6	346.6	65.915	544.159	125.726
1	195.303	67.8	608.2	391.6	65.915	544.159	125.726
1	195.625	67.2	646	433.8	65.915	544.159	125.726
1	195.948	66.4	518	380.2	65.915	544.159	125.726
1	196.271	67	420	370.4	65.915	544.159	125.726
1	196.594	65	372.2	390	65.915	544.159	125.726
1	196.917	65.2	444	424.4	65.915	544.159	125.726
1	197.239	65.2	444	424.4	65.915	544.159	125.726
1	197.562	67.8	527.4	454.4	65.915	544.159	125.726
1	197.885	66.6	590	523.4	65.915	544.159	125.726
1	198.208	67.4	612	556.8	65.915	544.159	125.726
1	198.531	69.4	657.2	604.8	65.915	544.159	125.726
1	198.853	69.2	674.8	607.6	65.915	544.159	125.726
1	199.176	71.4	647	636.2	65.915	544.159	125.726
1	199.499	69.6	582.6	622	65.915	544.159	125.726
1	199.822	69.8	410	490	65.915	544.159	125.726
1	200.145	67.4	412.2	467.8	65.915	544.159	125.726
1	200.468	70.2	470.2	417.8	65.915	544.159	125.726
1	200.79	68.6	554.4	383	65.915	544.159	125.726
1	201.113	68.6	554.4	383	65.915	544.159	125.726
1	201.436	73	628.8	369	65.915	544.159	125.726
1	201.759	74.4	603.6	374.6	65.915	544.159	125.726
1	202.082	73.6	626.4	431.6	65.915	544.159	125.726
1	202.404	74.4	571	415.4	65.915	544.159	125.726
1	202.727	75	601	422.6	65.915	544.159	125.726
1	203.05	76.2	674.4	482.6	65.915	544.159	125.726
1	203.373	77.6	635.2	456.6	65.915	544.159	125.726
1	203.696	80	567.8	487.8	65.915	544.159	125.726
1	204.018	82.2	546.8	447.8	65.915	544.159	125.726
1	204.341	91.6	604.6	527.4	65.915	544.159	125.726
1	204.664	91.6	604.6	527.4	65.915	544.159	125.726
1	204.987	95	555	529.2	65.915	544.159	125.726
1	205.31	112.6	522.8	506	65.915	544.159	125.726
1	205.633	112.8	573.4	512	65.915	544.159	125.726
1	205.955	124.6	546.2	582	65.915	544.159	125.726
1	206.278	137	587.2	569.2	65.915	544.159	125.726
1	206.601	149.2	705	625.2	65.915	544.159	125.726
1	206.924	153.2	752.6	699.2	65.915	544.159	125.726
1	207.247	176.6	801.8	850.2	65.915	544.159	125.726
1	207.569	180.2	697.4	863.6	65.915	544.159	125.726
1	207.892	208.8	528.4	751.4	65.915	544.159	125.726
1	208.215	203.8	489.4	751	65.915	544.159	125.726
1	208.538	239	445.6	642	65.915	544.159	125.726
1	208.861	281.8	424.8	530.6	65.915	544.159	125.726
1	209.184	269.4	511.8	518.8	65.915	544.159	125.726
1	209.506	315.2	567	628.4	65.915	544.159	125.726
1	209.829	298	582.2	684.6	65.915	544.159	125.726
1	210.152	348.2	455	567	65.915	544.159	125.726
1	210.475	348.2	455	567	65.915	544.159	125.726
1	210.798	363.4	476.2	525.8	65.915	544.159	125.726
1	211.12	315.6	512.8	552.4	65.915	544.159	125.726
1	211.443	326.2	616.8	683.4	65.915	544.159	125.726
1	211.766	292.6	647.4	731.8	65.915	544.159	125.726
1	212.089	295.6	650.6	760	65.915	544.159	125.726
1	212.412	252.6	677.4	786.4	65.915	544.159	125.726
1	212.734	283.8	650.4	813.8	65.915	544.159	125.726
1	213.057	271.4	524.2	710.4	65.915	544.159	125.726
1	213.38	218.4	523.8	698	65.915	544.159	125.726
1	213.703	207.2	338.8	545.2	65.915	544.159	125.726
1	214.026	175.8	281.8	447	65.915	544.159	125.726
1	214.349	168.4	270	384.8	65.915	544.159	125.726
1	214.671	150.6	284	387.6	65.915	544.159	125.726
1	214.994	160.8	332	414	65.915	544.159	125.726
1	215.317	131.2	400.2	479.2	65.915	544.159	125.726
1	215.64	125.6	472.8	586.2	65.915	544.159	125.726
1	215.963	111.6	521.4	622	65.915	544.159	125.726
1	216.285	100.6	668.4	744.2	65.915	544.159	125.726
1	216.608	94.8	709	711.6	65.915	544.159	125.726
1	216.931	88.2	676.4	675.6	65.915	544.159	125.726
1	217.254	81.8	596.4	772.4	65.915	544.159	125.726
1	217.577	81.8	596.4	772.4	65.915	544.159	125.726
1	217.9	76.4	478.2	678.2	65.915	544.159	125.726
1	218.222	77.8	467	628	65.915	544.159	125.726
1	218.545	76.8	464.8	576	65.915	544.159	125.726
1	218.868	73.6	487.8	564.2	65.915	544.159	125.726
1	219.191	70.2	514	588.6	65.915	544.159	125.726
1	219.514	67.6	491	630.8	65.915	544.159	125.726
1	219.836	63.2	410.4	572.8	65.915	544.159	125.726
1	220.159	64.2	346.6	451.8	65.915	544.159	125.726
1	220.482	62.6	376	467.6	65.915	544.159	125.726
1	220.805	61	408	466.6	65.915	544.159	125.726
1	221.128	58	384.8	524.4	65.915	544.159	125.726
1	221.45	58	384.8	524.4	65.915	544.159	125.726
1	221.773	60.6	293.2	458.8	65.915	544.159	125.726
1	222.096	61.2	301.2	423.8	65.915	544.159	125.726
1	222.419	62.8	465.2	480.2	65.915	544.159	125.726
1	222.742	60.8	535.2	544.8	65.915	544.159	125.726
1	223.065	67	491.8	588	65.915	544.159	125.726
1	223.387	60	461.2	556.6	65.915	544.159	125.726
1	223.71	59	373.2	502.4	65.915	544.159	125.726
1	224.033	59.2	339.6	481.2	65.915	544.159	125.726
1	224.356	59.4	330.4	403.4	65.915	544.159	125.726
1	224.679	61	389.4	389	65.915	544.159	125.726
1	225.001	59.4	406.6	409	65.915	544.159	125.726
1	225.324	62.4	427	414.8	65.915	544.159	125.726
1	225.647	58.6	340.6	424.8	65.915	544.159	125.726
1	225.97	60.4	290.8	362.2	65.915	544.159	125.726
1	226.293	58.4	328.2	324.2	65.915	544.159	125.726
1	226.615	57.4	346.8	329.2	65.915	544.159	125.726
1	226.938	61.6	424.2	369.8	65.915	544.159	125.726
1	227.261	57.8	370.4	385	65.915	544.159	125.726
1	227.584	58.8	305.8	327.2	65.915	544.159	125.726
1	227.907	58	273.2	315	65.915	544.159	125.726
1	228.23	59.6	360.2	309.2	65.915	544.159	125.726
1	228.552	59	376.2	338	65.915	544.159	125.726
1	228.875	60	368.8	392.4	65.915	544.159	125.726
1	229.198	61	308.2	346.2	65.915	544.159	125.726
1	229.521	60.8	306.8	338.6	65.915	544.159	125.726
1	229.844	59	336.2	334.2	65.915	544.159	125.726
1	230.166	59.4	351.4	423.2	65.915	544.159	125.726
1	230.489	56.8	309.4	475.4	65.915	544.159	125.726
1	230.812	59	268.6	458	65.915	544.159	125.726
1	231.135	55.8	245.6	415.6	65.915	544.159	125.726
1	231.458	60.2	212.4	373	65.915	544.159	125.726
1	231.781	58.4	222.4	357	65.915	544.159	125.726
1	232.103	60.6	222.8	350.8	65.915	544.159	125.726
1	232.426	61	279.4	403.8	65.915	544.159	125.726
1	232.749	59.4	295.4	422.4	65.915	544.159	125.726
1	233.072	58.4	399.6	603.2	65.915	544.159	125.726
1	233.395	58.2	397.2	628.2	65.915	544.159	125.726
1	233.717	57.8	403.4	590.8	65.915	544.159	125.726
1	234.04	61.2	455.4	560.6	65.915	544.159	125.726
1	234.363	58.6	478.4	557.2	65.915	544.159	125.726
1	234.686	62.4	508.6	564.8	65.915	544.159	125.726
1	235.009	62.2	490.8	639.2	65.915	544.159	125.726
1	235.331	60.2	355.4	601	65.915	544.159	125.726
1	235.654	60.2	355.4	601	65.915	544.159	125.726
1	235.977	60.8	265.2	451.6	65.915	544.159	125.726
1	236.3	58.6	297.2	405.2	65.915	544.159	125.726
1	236.623	57.4	312.8	420.4	65.915	544.159	125.726
1	236.946	60.4	299	582.4	65.915	544.159	125.726
1	237.268	59.2	268.6	486.4	65.915	544.159	125.726
1	237.591	63.2	371	426.8	65.915	544.159	125.726
1	237.914	62.8	396	452	65.915	544.159	125.726
1	238.237	60	429.6	573.2	65.915	544.159	125.726
1	238.56	61	407.6	534.6	65.915	544.159	125.726
1	238.882	61	407.6	534.6	65.915	544.159	125.726
2	0	81.6	533.4	400	75.208	519.749	478.919
2	0.323	77	539.2	411.8	75.208	519.749	478.919
2	0.646	76	510.4	450.2	75.208	519.749	478.919
2	0.969	73.8	515.8	475.8	75.208	519.749	478.919
2	1.293	74.6	540.2	478.4	75.208	519.749	478.919
2	1.616	72.6	581.2	455	75.208	519.749	478.919
2	1.939	72.4	586.8	437.6	75.208	519.749	478.919
2	2.262	73.2	601	427.6	75.208	519.749	478.919
2	2.585	72.2	561.8	410.8	75.208	519.749	478.919
2	2.908	77.4	563	423	75.208	519.749	478.919
2	3.232	73.6	595	463.2	75.208	519.749	478.919
2	3.555	75.2	638.4	526.4	75.208	519.749	478.919
2	3.878	76	703.2	610.4	75.208	519.749	478.919
2	4.201	77.6	698.4	496.2	75.208	519.749	478.919
2	4.524	74.2	669.6	453	75.208	519.749	478.919
2	4.847	79.4	671.4	413.4	75.208	519.749	478.919
2	5.17	77.2	575.6	369.6	75.208	519.749	478.919
2	5.494	75.4	523.6	376.8	75.208	519.749	478.919
2	5.817	81.2	511.6	393.2	75.208	519.749	478.919
2	6.14	83	480.4	380.6	75.208	519.749	478.919
2	6.463	85.8	451.4	369.4	75.208	519.749	478.919
2	6.786	86.6	448.6	357.6	75.208	519.749	478.919
2	7.109	87.8	465.4	366.4	75.208	519.749	478.919
2	7.432	91.8	472.2	358.4	75.208	519.749	478.919
2	7.756	95.4	451.8	345.6	75.208	519.749	478.919
2	8.079	97	408.6	353.4	75.208	519.749	478.919
2	8.402	105.4	413.4	369	75.208	519.749	478.919
2	8.725	113.2	463.2	398.4	75.208	519.749	478.919
2	9.048	121.2	503.4	429.2	75.208	519.749	478.919
2	9.371	127.2	541	493.2	75.208	519.749	478.919
2	9.695	138.8	618.4	582	75.208	519.749	478.919
2	10.018	162.4	648.4	618.2	75.208	519.749	478.919
2	10.341	178.6	632.6	679.8	75.208	519.749	478.919
2	10.664	196	612.8	737	75.208	519.749	478.919
2	10.987	226.2	539.4	802.4	75.208	519.749	478.919
2	11.31	243.8	485.4	878.2	75.208	519.749	478.919
2	11.633	278.8	471.4	1022.6	75.208	519.749	478.919
2	11.957	336.6	489.6	1258.2	75.208	519.749	478.919
2	12.28	428	557.6	1560.2	75.208	519.749	478.919
2	12.603	671.6	627.8	1855.6	75.208	519.749	478.919
2	12.926	1053.4	640.8	2048.8	75.208	519.749	478.919
2	13.249	1466	615.8	2230.6	75.208	519.749	478.919
2	13.572	1597.8	570.2	2495.4	75.208	519.749	478.919
2	13.895	1616.2	541.4	2713.8	75.208	519.749	478.919
2	14.219	1698	556.8	2809.4	75.208	519.749	478.919
2	14.542	1764	569.6	2850.6	75.208	519.749	478.919
2	14.865	1812.4	544	2863.2	75.208	519.749	478.919
2	15.188	1768.4	540.6	2693.6	75.208	519.749	478.919
2	15.511	1786	538.6	2233.2	75.208	519.749	478.919
2	15.834	1742.6	504.4	1893	75.208	519.749	478.919
2	16.158	1686.4	464.4	1716.8	75.208	519.749	478.919
2	16.481	1693.2	440.6	1640.2	75.208	519.749	478.919
2	16.804	1919.6	403.6	1649.6	75.208	519.749	478.919
2	17.127	2427	360.4	1622	75.208	519.749	478.919
2	17.45	2965.4	319	1633.6	75.208	519.749	478.919
2	17.773	3024.2	319.4	1664.2	75.208	519.749	478.919
2	18.096	3098.6	317.6	1700	75.208	519.749	478.919
2	18.42	3254.4	312	1779.2	75.208	519.749	478.919
2	18.743	3599.6	297.6	2072.2	75.208	519.749	478.919
2	19.066	3599.2	287.8	2114	75.208	519.749	478.919
2	19.389	3543.6	291	2106.6	75.208	519.749	478.919
2	19.712	3484.2	319.6	2068.6	75.208	519.749	478.919
2	20.035	3635.4	294.8	2253.6	75.208	519.749	478.919
2	20.358	3524.8	310.2	2242.8	75.208	519.749	478.919
2	20.682	3524.8	310.2	2242.8	75.208	519.749	478.919
2	21.005	3578.2	264.6	2416.8	75.208	519.749	478.919
2	21.328	3378.6	262.2	2362.2	75.208	519.749	478.919
2	21.651	3184.2	262.8	2256	75.208	519.749	478.919
2	21.974	3338	260.2	2197.6	75.208	519.749	478.919
2	22.297	3297.6	269.6	1892	75.208	519.749	478.919
2	22.621	3277	278.6	1789.6	75.208	519.749	478.919
2	22.944	3357.8	292.4	1655	75.208	519.749	478.919
2	23.267	3357.8	292.4	1655	75.208	519.749	478.919
2	23.59	2819.2	325	1318.4	75.208	519.749	478.919
2	23.913	2247.8	359.4	1180.6	75.208	519.749	478.919
2	24.236	1192.2	475	1122.6	75.208	519.749	478.919
2	24.559	771.6	591	1106.8	75.208	519.749	478.919
2	24.883	570.8	667.8	1132	75.208	519.749	478.919
2	25.206	394.8	706.4	1226.4	75.208	519.749	478.919
2	25.529	333.8	855.8	1277.6	75.208	519.749	478.919
2	25.852	296.6	1012	1227.4	75.208	519.749	478.919
2	26.175	269.4	1038.6	1215.2	75.208	519.749	478.919
2	26.498	227.4	966	1039.2	75.208	519.749	478.919
2	26.822	212.4	944.8	875.8	75.208	519.749	478.919
2	27.145	202.2	824.8	822.4	75.208	519.749	478.919
2	27.468	188.2	736.4	740.6	75.208	519.749	478.919
2	27.791	176.6	688	673.8	75.208	519.749	478.919
2	28.114	182	630	619.6	75.208	519.749	478.919
2	28.437	179.8	604.2	614	75.208	519.749	478.919
2	28.76	200.2	532.4	550	75.208	519.749	478.919
2	29.084	207.8	519.6	492	75.208	519.749	478.919
2	29.407	238.2	442	467.2	75.208	519.749	478.919
2	29.73	240.6	461.8	468.8	75.208	519.749	478.919
2	30.053	240.6	512.2	464.6	75.208	519.749	478.919
2	30.376	289.8	427.8	426.6	75.208	519.749	478.919
2	30.699	279	414.4	439.6	75.208	519.749	478.919
2	31.022	271	420	449.6	75.208	519.749	478.919
2	31.346	306	427.8	435.4	75.208	519.749	478.919
2	31.669	275.6	448.2	445	75.208	519.749	478.919
2	31.992	251.8	459.4	462.2	75.208	519.749	478.919
2	32.315	224.6	467.2	484.2	75.208	519.749	478.919
2	32.638	204.6	498.6	531.2	75.208	519.749	478.919
2	32.961	189	549.8	579.4	75.208	519.749	478.919
2	33.285	172.6	585.4	588.2	75.208	519.749	478.919
2	33.608	157.6	608.8	596.4	75.208	519.749	478.919
2	33.931	142.8	578.8	545	75.208	519.749	478.919
2	34.254	137.8	531	503.6	75.208	519.749	478.919
2	34.577	125.4	497.8	506.4	75.208	519.749	478.919
2	34.9	115.8	494	564	75.208	519.749	478.919
2	35.223	111	508.2	563.6	75.208	519.749	478.919
2	35.547	113.2	521.6	605.8	75.208	519.749	478.919
2	35.87	112.8	568.8	608	75.208	519.749	478.919
2	36.193	108.4	632.8	570.2	75.208	519.749	478.919
2	36.516	103.8	730.6	557.4	75.208	519.749	478.919
2	36.839	99	600.6	521.6	75.208	519.749	478.919
2	37.162	100.2	544.6	505.6	75.208	519.749	478.919
2	37.485	95.8	436.4	430.8	75.208	519.749	478.919
2	37.809	97.2	400	429.4	75.208	519.749	478.919
2	38.132	98	395	445.4	75.208	519.749	478.919
2	38.455	93.4	427.8	463.8	75.208	519.749	478.919
2	38.778	99.8	411.2	521.2	75.208	519.749	478.919
2	39.101	102.4	477.6	601.4	75.208	519.749	478.919
2	39.424	121.8	664.2	616.6	75.208	519.749	478.919
2	39.748	154.4	670.4	564	75.208	519.749	478.919
2	40.071	183.8	694.4	607.8	75.208	519.749	478.919
2	40.394	225.2	640.2	517.2	75.208	519.749	478.919
2	40.717	286.8	514.4	509	75.208	519.749	478.919
2	41.04	331.2	418.4	499.4	75.208	519.749	478.919
2	41.363	398.8	417.2	601.8	75.208	519.749	478.919
2	41.686	446.2	457.6	695.2	75.208	519.749	478.919
2	42.01	480.2	484.4	689.6	75.208	519.749	478.919
2	42.333	534.4	515.6	729	75.208	519.749	478.919
2	42.656	577.4	566.2	724.2	75.208	519.749	478.919
2	42.979	655.4	611	657.2	75.208	519.749	478.919
2	43.302	637.8	514.6	576.2	75.208	519.749	478.919
2	43.625	670.2	480.4	536.6	75.208	519.749	478.919
2	43.949	709	465	532	75.208	519.749	478.919
2	44.272	735.4	434	556	75.208	519.749	478.919
2	44.595	742.4	492.2	520.2	75.208	519.749	478.919
2	44.918	743	467.4	482.4	75.208	519.749	478.919
2	45.241	759	424.2	475.8	75.208	519.749	478.919
2	45.564	816.4	375.6	456	75.208	519.749	478.919
2	45.887	774.4	329.4	484.4	75.208	519.749	478.919
2	46.211	696.8	345.8	529	75.208	519.749	478.919
2	46.534	749.2	359.6	519	75.208	519.749	478.919
2	46.857	638.2	392.8	559.4	75.208	519.749	478.919
2	47.18	540	404.8	606.2	75.208	519.749	478.919
2	47.503	450.2	489.4	719.6	75.208	519.749	478.919
2	47.826	339.2	606.4	758	75.208	519.749	478.919
2	48.149	255.4	634.2	707.6	75.208	519.749	478.919
2	48.473	204	468.6	582.4	75.208	519.749	478.919
2	48.796	169.8	446.8	598.4	75.208	519.749	478.919
2	49.119	166.2	510.6	651	75.208	519.749	478.919
2	49.442	147.2	557.2	636.6	75.208	519.749	478.919
2	49.765	132.2	637.8	684	75.208	519.749	478.919
2	50.088	121.2	574.8	614.4	75.208	519.749	478.919
2	50.412	115.8	524.6	597.8	75.208	519.749	478.919
2	50.735	105.8	499.6	539.8	75.208	519.749	478.919
2	51.058	106.8	492.4	487.4	75.208	519.749	478.919
2	51.381	102.2	479.6	533.8	75.208	519.749	478.919
2	51.704	89.4	478.6	530.6	75.208	519.749	478.919
2	52.027	87	474.8	528	75.208	519.749	478.919
2	52.35	86.4	475.6	527.6	75.208	519.749	478.919
2	52.674	85	458.6	543.4	75.208	519.749	478.919
2	52.997	82.8	451.8	581.4	75.208	519.749	478.919
2	53.32	81.6	481.6	602.2	75.208	519.749	478.919
2	53.643	77.2	521.4	577.2	75.208	519.749	478.919
2	53.966	72.4	500	580.2	75.208	519.749	478.919
2	54.289	75.8	474	582	75.208	519.749	478.919
2	54.612	74.4	477.6	593	75.208	519.749	478.919
2	54.936	73.4	516	620.4	75.208	519.749	478.919
2	55.259	69.4	563.8	599.8	75.208	519.749	478.919
2	55.582	69	533.6	591.6	75.208	519.749	478.919
2	55.905	72	505	560	75.208	519.749	478.919
2	56.228	67.2	457	509.4	75.208	519.749	478.919
2	56.551	70	479	610	75.208	519.749	478.919
2	56.875	70	551.2	734.2	75.208	519.749	478.919
2	57.198	70.4	590.8	812.2	75.208	519.749	478.919
2	57.521	70	550.6	765.8	75.208	519.749	478.919
2	57.844	67	590.2	719	75.208	519.749	478.919
2	58.167	71.6	637.6	725.4	75.208	519.749	478.919
2	58.49	69.8	675	785.4	75.208	519.749	478.919
